customer_id,account_age_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,average_transaction_value,median_transaction_value,total_spend,days_since_last_success,previous_recovery_attempts,previous_recoveries,customer_segment
C102377,770,39,35,4,0.8987,6162.01,5957.6,222229.62,101,1,1,regular
C102378,36,2,1,1,0.5931,5192.93,4820.87,5648.39,100,0,0,new
C102379,756,36,32,4,0.8993,3147.74,2476.95,114626.61,87,1,1,regular
C102380,114,32,32,0,0.995,13735.72,11110.01,452703.81,65,0,0,regular
C102381,1017,45,40,5,0.8793,22689.57,22063.09,969891.17,15,0,0,regular
C102382,26,3,2,1,0.7462,2428.21,2178.43,5033.36,76,0,0,new
C102383,57,4,3,1,0.8073,2573.18,2598.7,7558.08,115,0,0,new
C102384,59,4,3,1,0.7715,2168.68,1907.56,6720.1,15,1,1,new
C102385,282,40,37,3,0.9237,16993.32,16606.04,610017.2,42,2,2,regular
C102386,1199,73,69,4,0.9458,19093.76,15055.78,1299145.86,108,0,0,high_value
C102387,52,1,1,0,0.7956,1516.48,1488.95,1703.47,114,0,0,new
C102388,937,23,22,1,0.9745,13520.02,13333.09,303138.69,53,0,0,regular
C102389,70,1,1,0,0.7072,4674.71,4052.5,4114.32,34,0,0,new
C102390,181,13,13,0,0.9802,2427.64,2073.86,31784.33,34,0,0,regular
C102391,533,6,6,0,0.9311,2461.32,2457.33,16776.01,56,0,0,regular
C102392,599,38,37,1,0.982,4158.85,4020.15,135414.27,38,0,0,regular
C102393,32,3,2,1,0.7616,386.11,356.57,881.37,66,0,0,new
C102394,750,34,26,8,0.7621,1904.49,1684.94,56760.51,9,1,1,regular
C102395,1448,48,48,0,0.995,40134.58,40090.47,1961548.46,7,1,0,high_value
C102396,1175,5,4,1,0.8894,2195.75,2106.45,8341.48,0,0,0,regular
C102397,9,2,2,0,0.8209,1499.16,1319.32,2556.34,85,1,1,new
C102398,10,2,2,0,0.8435,1812.89,1630.17,3098.78,110,1,1,new
C102399,1188,29,27,2,0.9462,6361.67,5112.39,165998.64,12,0,0,regular
C102400,118,48,43,5,0.8937,5957.17,5805.73,277911.66,109,0,0,regular
C102401,636,5,4,1,0.8552,3974.96,3903.44,18009.92,19,1,1,regular
C102402,541,30,27,3,0.884,8141.35,7045.15,197050.89,5,0,0,regular
C102403,628,49,39,10,0.802,5902.44,5042.56,229349.44,34,0,0,regular
C102404,413,20,17,3,0.8746,3717.45,3124.65,63229.32,35,0,0,regular
C102405,697,41,34,7,0.8222,1638.42,1346.17,53705.88,115,0,0,regular
C102406,621,42,35,7,0.8237,6150.13,6196.06,217834.6,13,0,0,regular
C102407,272,26,24,2,0.917,2111.28,2031.41,57131.63,116,1,0,regular
C102408,388,18,17,1,0.942,5653.34,4997.65,94334.52,103,1,1,regular
C102409,549,58,54,4,0.9343,40255.0,32463.28,1937554.73,58,2,2,high_value
C102410,1021,32,28,4,0.8801,1989.45,1618.34,58469.35,80,1,1,regular
C102411,563,53,48,5,0.9128,23332.91,22174.41,962524.23,63,0,0,high_value
C102412,501,13,12,1,0.891,5047.38,4182.96,68565.69,109,1,1,regular
C102413,511,38,33,5,0.8607,5058.38,4367.86,188955.15,25,3,3,regular
C102414,150,14,13,1,0.9062,4914.92,4962.51,56076.08,114,1,1,regular
C102415,63,4,4,0,0.9701,2600.15,2390.81,10559.39,50,0,0,new
C102416,1113,8,8,0,0.9521,6417.59,6250.76,55921.2,111,1,1,regular
C102417,95,25,22,3,0.876,2978.69,2397.64,64834.84,118,0,0,regular
C102418,81,2,1,1,0.7178,4484.4,3853.41,4455.84,101,1,1,new
C102419,1337,48,48,0,0.9908,16615.36,16531.38,910037.64,94,1,1,high_value
C102420,67,3,2,1,0.6924,986.48,961.34,1813.45,52,0,0,new
C102421,79,2,2,0,0.9505,640.51,610.81,1291.13,83,1,1,new
C102422,618,39,31,8,0.786,3973.95,3659.92,108962.54,29,1,1,regular
C102423,70,3,2,1,0.7375,6148.67,5192.84,11568.51,33,0,0,new
C102424,284,50,50,0,0.995,27550.38,25360.55,1522532.44,88,1,0,high_value
C102425,495,11,10,1,0.9406,1392.39,1103.02,14828.0,91,0,0,regular
C102426,55,3,2,1,0.7982,2190.73,1815.13,4528.69,31,0,0,new
C102427,742,48,48,0,0.995,15962.14,14435.9,677433.04,115,2,2,regular
C102428,1089,32,30,2,0.928,4922.21,3841.66,163202.15,81,0,0,regular
C102429,342,5,4,1,0.8949,5359.21,4478.88,20138.48,118,2,2,regular
C102430,374,30,26,4,0.8525,5650.08,4613.51,148443.83,57,1,1,regular
C102431,237,5,4,1,0.8815,5068.16,4373.43,18651.69,71,0,0,regular
C102432,818,8,7,1,0.8855,18438.59,18180.53,129873.04,78,1,1,regular
C102433,668,21,18,3,0.8744,2713.33,2733.36,49750.5,19,0,0,regular
C102434,455,34,29,5,0.8549,2516.43,2062.5,69483.87,33,1,1,regular
C102435,695,24,23,1,0.9414,33564.27,28041.53,773349.59,115,1,1,high_value
C102436,489,40,40,0,0.995,12788.88,12574.68,497137.53,80,1,0,regular
C102437,282,13,13,0,0.966,3183.41,2614.98,43836.23,64,0,0,regular
C102438,675,13,12,1,0.8907,5825.57,5580.4,70827.3,0,1,1,regular
C102439,557,28,27,1,0.9708,8556.43,6849.55,257226.83,4,0,0,regular
C102440,1108,56,53,3,0.9386,16557.55,15491.13,758986.64,66,1,1,high_value
C102441,60,1,1,0,0.6374,4817.95,4065.24,4133.76,9,1,1,new
C102442,1102,35,32,3,0.9038,10536.75,10114.17,305671.92,17,0,0,regular
C102443,306,9,8,1,0.898,5414.15,4897.91,38357.02,69,0,0,regular
C102444,374,44,42,2,0.9491,3420.71,2815.02,144785.94,115,0,0,regular
C102445,704,49,45,4,0.9184,4915.57,4308.67,201301.69,100,0,0,regular
C102446,19,4,3,1,0.772,1719.1,1553.11,4408.52,55,0,0,new
C102447,226,20,17,3,0.8634,20430.09,20818.96,324662.1,112,0,0,regular
C102448,705,34,32,2,0.9284,3269.0,2926.69,104896.74,72,0,0,regular
C102449,641,33,31,2,0.9357,6013.23,4908.58,198391.92,113,1,1,regular
C102450,804,46,41,5,0.8912,1828.61,1669.99,73587.53,28,0,0,regular
C102451,189,9,8,1,0.8421,4873.29,4058.72,44398.14,69,0,0,regular
C102452,1033,28,28,0,0.9851,3787.91,3754.18,96498.6,110,1,1,regular
C102453,613,36,35,1,0.9723,6749.64,6615.83,237233.86,117,1,1,regular
C102454,236,20,16,4,0.7908,6856.03,5559.39,101574.08,103,1,0,regular
C102455,415,42,42,0,0.9904,10530.51,9700.81,482971.34,17,0,0,regular
C102456,319,7,6,1,0.8975,10040.42,9509.9,54599.46,74,0,0,regular
C102457,66,2,2,0,0.8061,558.72,469.55,1272.19,11,1,0,new
C102458,595,40,39,1,0.9783,2553.45,2375.55,106055.78,45,1,1,regular
C102459,554,10,10,0,0.995,2739.6,2441.11,27863.41,3,1,1,regular
C102460,585,23,22,1,0.9702,5396.34,4833.49,119871.49,91,0,0,regular
C102461,1095,17,16,1,0.9245,4946.84,4513.05,75883.82,92,1,1,regular
C102462,24,2,2,0,0.9192,1265.55,1160.3,2167.4,11,0,0,new
C102463,618,5,4,1,0.7884,3264.19,3102.13,14682.81,109,0,0,regular
C102464,1157,21,20,1,0.9627,10659.16,9471.55,232045.96,100,0,0,regular
C102465,993,49,49,0,0.9905,1859.8,1773.19,81147.41,100,1,1,regular
C102466,994,21,18,3,0.8611,3157.56,2831.14,50392.16,53,1,1,regular
C102467,317,31,28,3,0.8938,2358.0,2214.34,62222.97,112,2,2,regular
C102468,559,49,43,6,0.8766,3969.71,3347.05,184172.78,117,2,2,regular
C102469,461,32,28,4,0.875,9506.89,8651.35,266445.79,65,0,0,regular
C102470,169,38,37,1,0.9745,3786.44,3378.71,146579.46,45,0,0,regular
C102471,145,48,44,4,0.9231,4782.5,4077.21,179256.61,91,0,0,regular
C102472,769,32,29,3,0.8962,6703.46,5328.94,219110.68,5,0,0,regular
C102473,539,42,42,0,0.995,3679.91,3320.92,139055.02,40,0,0,regular
C102474,1001,27,22,5,0.8239,5661.3,4429.07,117781.97,0,0,0,regular
C102475,67,1,1,0,0.797,583.68,509.88,661.98,91,0,0,new
C102476,87,2,2,0,0.9432,1615.61,1403.9,3456.98,5,0,0,new
C102477,73,1,1,0,0.7775,1639.09,1527.79,1644.53,90,0,0,new
C102478,625,30,28,2,0.9189,5566.85,5661.39,172842.21,67,0,0,regular
C102479,347,71,71,0,0.995,24792.51,24443.44,1528579.62,52,0,0,high_value
C102480,1160,22,20,2,0.8943,9706.87,9842.96,169460.13,75,0,0,regular
C102481,789,18,16,2,0.888,15821.5,15951.63,226955.78,5,1,1,regular
C102482,45,2,1,1,0.7326,1214.6,968.99,1128.82,97,2,1,new
C102483,262,20,17,3,0.8452,3511.66,2976.72,63441.82,31,1,0,regular
C102484,546,33,31,2,0.9479,4330.6,3686.54,135554.19,101,1,1,regular
C102485,102,21,19,2,0.9269,4203.08,3350.05,78086.8,106,1,1,regular
C102486,250,27,25,2,0.9361,3523.13,3463.93,95545.17,66,1,1,regular
C102487,962,11,10,1,0.9058,5662.42,5633.42,53518.22,70,3,3,regular
C102488,8,1,1,0,0.8549,1910.42,1767.5,1672.83,110,0,0,new
C102489,250,21,21,0,0.9805,2225.15,2211.44,45280.91,48,1,1,regular
C102490,695,78,75,3,0.9603,15065.91,14334.44,1220251.84,47,0,0,high_value
C102491,163,25,25,0,0.9949,1494.8,1324.0,37079.58,113,2,2,regular
C102492,24,4,3,1,0.8224,1831.04,1494.07,6279.44,48,0,0,new
C102493,452,75,70,5,0.9348,12246.33,12369.28,948829.59,43,1,1,high_value
C102494,779,37,33,4,0.885,6478.65,6129.76,232456.86,0,2,2,regular
C102495,1158,12,11,1,0.8979,3632.4,3142.04,43230.97,39,1,1,regular
C102496,463,12,12,0,0.9817,14663.65,11890.23,180246.25,29,0,0,regular
C102497,762,21,20,1,0.9606,3455.73,3358.11,77432.16,92,0,0,regular
C102498,331,21,19,2,0.8926,1353.79,1316.54,26415.48,60,1,0,regular
C102499,491,26,22,4,0.8472,5904.54,5375.03,124932.59,42,1,1,regular
